ID,gender,age,naver_gender,naver_acc,naver_age_min,age_max,acc,gender_diff,age_diff
005269,male,21,male,0.990758,25,29,0.204082,true,true
005270,male,20,male,0.999003,13,17,1,true,true
005271,male,20,male,0.999371,25,29,1,true,true
005272,male,20,male,0.999995,16,20,0.591895,true,true
005274,male,20,male,0.999979,16,20,0.540651,true,true
005275,male,23,male,0.999588,18,22,0.170141,true,true
005276,male,24,male,0.99708,13,17,0.487855,true,true
005277,male,23,male,0.999487,14,18,0.432334,true,true
005278,male,22,male,0.999993,23,27,0.651857,true,true
005280,male,21,male,0.999958,29,33,0.675275,true,true
005281,male,22,male,0.999991,15,19,0.788476,true,true
005282,male,19,male,1,23,27,0.65253,true,true
005283,male,22,male,0.999971,20,24,0.204549,true,true
005284,male,22,male,0.999872,16,20,0.826472,true,true
005285,male,22,male,0.999853,12,16,0.525865,true,true
005286,male,19,male,0.99998,26,30,0.951457,true,true
005287,male,22,male,0.998996,16,20,0.335056,true,true
005288,male,22,male,0.998383,15,19,0.777084,true,true
005291,male,51,male,1,60,64,0.952452,true,false
005292,female,40,female,0.855324,53,57,0.792004,true,true
005293,male,31,male,0.999997,28,32,0.506815,true,true
005294,male,56,male,1,54,58,0.413187,true,true
005295,male,29,male,0.982774,34,38,0.574134,true,false
005403,female,21,female,0.999967,22,26,0.332888,true,true
005404,female,25,female,0.996123,29,33,0.555125,true,true
005405,female,20,female,0.565052,9,13,0.940725,true,true
005406,male,24,male,0.999999,28,32,0.632667,true,true
005407,female,26,male,0.954954,21,25,0.602487,false,true
005408,male,28,male,0.939009,27,31,0.81354,true,true
005409,female,55,female,0.999653,68,72,1,true,false
005410,female,58,female,0.999818,63,67,0.276513,true,false
005411,female,56,female,0.999713,54,58,0.30571,true,true
005412,female,60,male,0.723677,66,70,0.72087,false,true
005414,female,22,female,0.999866,23,27,0.545111,true,true
005415,female,50,female,0.998666,51,55,0.840231,true,true
005416,female,48,male,0.992246,62,66,0.5467,false,false
005417,female,43,female,0.999444,65,69,0.458549,true,false
005418,male,60,male,0.999986,69,73,0.957831,true,true
005419,female,38,female,0.99996,53,57,0.670764,true,true
005420,female,48,male,0.615925,63,67,0.631909,false,false
005421,female,48,female,0.998985,55,59,1,true,true
005422,female,50,female,0.998881,66,70,1,true,false
005423,male,38,male,0.999997,53,57,0.413191,true,true
005424,male,36,male,0.999999,61,65,0.828426,true,false
005425,female,40,female,0.999611,63,67,0.383726,true,false
005426,female,50,female,0.995404,68,72,0.675108,true,false
005428,female,48,female,0.99977,63,67,0.537456,true,false
005429,female,42,female,0.999535,65,69,0.637579,true,false
005430,male,52,male,0.999971,64,68,0.730408,true,false
005433,female,22,female,0.989335,14,18,0.268317,true,true
005435,female,23,female,0.990609,11,15,0.423766,true,true
005436,female,52,female,0.995017,57,61,0.782273,true,true
005439,female,58,male,0.880974,68,72,0.196105,false,false
005440,female,50,female,0.998862,70,74,0.590759,true,false
005441,male,50,male,0.998908,69,73,0.561949,true,false
005442,female,22,female,0.999731,12,16,0.468172,true,true
005443,female,23,female,0.998926,20,24,0.148077,true,true
005444,male,25,male,0.999989,20,24,0.60884,true,true
005445,female,53,female,0.997229,58,62,0.418712,true,true
005446,female,60,female,0.998006,59,63,0.975368,true,true
005447,female,52,male,0.998074,57,61,0.52551,false,true
005448,female,54,female,0.997136,85,89,0.388546,true,false
005449,female,48,female,0.999629,54,58,0.485794,true,true
005450,female,48,female,0.999646,61,65,0.365933,true,false
005451,male,32,male,1,36,40,0.750582,true,true
005452,female,58,female,0.999838,63,67,0.120917,true,false
005453,female,60,male,0.976062,77,81,0.451976,false,true
005454,female,58,male,0.995099,65,69,0.410166,false,false
005456,female,45,female,0.999792,58,62,0.238834,true,true
005457,female,36,female,0.999048,37,41,0.425863,true,true
005458,male,52,male,1,59,63,0.858638,true,true
005459,male,60,male,0.999994,66,70,0.467912,true,true
005460,female,58,female,0.999527,70,74,0.414113,true,false
005461,female,60,male,0.893881,64,68,0.646822,false,true
005463,female,48,female,0.999904,48,52,0.325009,true,true
005464,male,47,female,0.989769,62,66,0.286254,false,false
005466,female,45,female,0.999432,59,63,0.460395,true,true
005467,female,23,female,0.995998,10,14,0.53315,true,true
005468,female,26,female,0.919409,22,26,0.915495,true,true
005470,female,42,female,0.995958,49,53,0.336892,true,true
005471,female,38,female,0.999952,48,52,0.351825,true,true
005472,female,45,female,0.999872,60,64,0.447747,true,false
005473,female,51,female,0.999455,63,67,0.549993,true,false
005475,female,44,female,0.999184,56,60,0.0512305,true,true
005476,female,43,female,0.99981,56,60,0.578909,true,true
005477,female,24,female,0.999907,18,22,0.76188,true,true
005478,female,43,female,0.999939,62,66,0.308832,true,false
005479,male,45,male,0.999999,57,61,0.132595,true,true
005480,female,24,female,0.995588,27,31,0.83761,true,true
005481,female,39,female,0.999592,41,45,0.349822,true,true
005483,female,45,female,0.99625,53,57,0.49758,true,true
005484,female,56,male,0.512207,62,66,0.244462,false,false
005487,female,48,female,0.953623,68,72,0.479779,true,false
005488,male,50,male,0.999972,66,70,0.522476,true,false
005489,female,43,female,0.993369,56,60,0.959379,true,true
005490,female,42,female,0.997721,51,55,0.518923,true,true
005491,male,46,male,0.998218,56,60,0.570834,true,true
005493,female,38,female,0.999468,55,59,0.51594,true,true
005494,female,47,female,0.999938,61,65,0.906499,true,false
005495,female,48,female,0.999847,59,63,0.285177,true,true
005496,female,52,male,0.943107,66,70,0.570186,false,false
005497,male,56,male,0.999997,62,66,0.83419,true,false
005498,female,50,female,0.999545,53,57,0.324188,true,true
005499,male,55,male,1,55,59,0.523116,true,true
005500,female,49,female,0.99985,60,64,0.973191,true,false
005502,female,49,female,0.999222,49,53,0.585438,true,true
005503,female,55,female,0.998903,61,65,0.566567,true,false
005504,female,60,female,0.998378,85,89,0.401603,true,true
005506,male,25,male,0.999975,34,38,0.102776,true,false
005508,female,56,female,0.999555,63,67,0.630821,true,false
005509,female,46,female,0.999973,66,70,0.798245,true,false
005510,female,39,female,0.972225,49,53,0.522332,true,true
005511,female,35,female,0.997757,56,60,0.407764,true,true
005512,female,50,female,0.986929,60,64,0.552195,true,false
005513,female,48,female,0.999941,59,63,0.253654,true,true
005515,female,60,male,0.820787,74,78,0.320397,false,true
005516,female,52,female,0.972512,66,70,0.457102,true,false
005517,female,56,female,0.988188,78,82,0.105195,true,false
005518,female,49,male,0.999927,79,83,0.200323,false,false
005519,female,49,female,0.991073,54,58,1,true,true
005520,female,51,female,0.999904,65,69,0.412682,true,false
005521,female,50,female,0.993989,71,75,0.23837,true,false
005522,female,55,male,0.998374,70,74,0.241157,false,false
005523,male,52,male,1,57,61,0.986676,true,true
005524,female,38,female,0.998642,54,58,0.0221958,true,true
005525,female,39,female,0.999227,39,43,0.348068,true,true
005526,male,23,male,0.999996,25,29,1,true,true
005527,female,40,female,0.998877,33,37,0.427454,true,true
005528,female,40,female,0.999915,45,49,0.267819,true,true
005529,female,44,female,0.999824,48,52,0.942822,true,true
005530,female,19,male,0.992465,22,26,0.0783686,false,true
005531,male,21,male,0.99592,9,13,0.816072,true,true
005532,female,18,female,0.999994,12,16,0.156498,true,true
005534,female,40,female,0.999369,59,63,0.506227,true,true
005536,female,39,female,0.999927,49,53,1,true,true
005537,male,50,male,0.999999,78,82,0.39551,true,false
005543,female,30,male,0.620706,35,39,0.506349,false,true
005544,male,32,male,1,36,40,0.89406,true,true
005545,male,53,male,0.999869,78,82,0.371099,true,false
005547,male,56,male,0.99999,57,61,0.291739,true,true
005548,female,40,male,0.947112,59,63,0.148553,false,true
005549,male,34,male,0.999999,34,38,1,true,true
005551,male,43,male,0.999999,54,58,0.462686,true,true
005552,female,35,male,0.999425,22,26,0.721468,false,false
005553,male,48,male,0.999996,49,53,1,true,true
005554,female,40,female,0.998583,52,56,0.356997,true,true
005555,male,48,male,0.999999,60,64,0.580289,true,false
005556,male,50,male,0.999664,70,74,0.0383323,true,false
005557,male,46,male,1,55,59,0.38047,true,true
005558,male,52,male,0.995685,74,78,0.352248,true,false
005559,male,52,male,0.999986,74,78,0.441243,true,false
006004,male,18,male,1,23,27,0.318234,true,true
006006,female,18,female,0.970985,20,24,0.332759,true,true
006023,male,18,male,0.998328,12,16,0.594293,true,true
006056,female,19,female,0.999487,15,19,0.355675,true,true
006057,female,19,female,0.999919,37,41,0.350373,true,false
006058,female,19,female,0.999784,17,21,0.434163,true,true
006059,female,18,female,0.999962,25,29,0.829446,true,true
006060,female,19,female,0.999773,24,28,1,true,true
006062,female,19,female,0.999913,21,25,1,true,true
006065,female,19,female,0.999216,16,20,0.887515,true,true
006066,female,19,female,0.971062,8,12,0.70043,true,true
006069,female,19,female,0.999887,17,21,1,true,true
006070,female,19,female,0.999284,12,16,0.724414,true,true
006071,male,20,male,0.999996,24,28,0.550088,true,true
006075,male,18,male,0.999966,22,26,0.476281,true,true
006076,male,18,male,0.999996,24,28,0.452127,true,true
006079,male,18,male,0.963419,11,15,0.0956888,true,true
006080,male,19,male,0.999998,26,30,0.845364,true,true
006081,male,19,male,0.999999,22,26,1,true,true
006083,male,18,child,0.982746,5,9,1,false,true
006086,male,19,male,0.999964,16,20,0.876462,true,true
006087,male,18,male,0.999997,23,27,0.502341,true,true
006088,male,18,male,0.999999,23,27,0.456687,true,true
006089,male,18,male,0.999863,23,27,0.436929,true,true
006090,male,19,male,0.999931,25,29,0.197213,true,true
006091,male,19,male,0.999982,16,20,0.256057,true,true
006093,male,19,male,1,21,25,0.924636,true,true
006094,male,19,male,0.999986,31,35,1,true,false
006095,male,18,male,0.997875,13,17,0.298273,true,true
006096,male,19,male,0.998119,24,28,0.192278,true,true
006097,male,18,male,0.999947,26,30,1,true,true
006098,male,18,male,0.999994,22,26,0.0839549,true,true
006099,male,19,male,0.998889,18,22,1,true,true
006100,male,19,male,0.999996,21,25,0.694506,true,true
006101,male,19,male,0.999824,19,23,0.551876,true,true
006102,male,18,male,0.999964,22,26,0.518532,true,true
006104,male,18,male,0.999849,22,26,1,true,true
006105,male,18,child,0.975636,17,21,0.0392069,false,true
006106,male,19,male,0.999949,20,24,0.169636,true,true
006107,male,18,male,0.999904,18,22,0.220259,true,true
006108,male,19,male,0.999522,10,14,0.366851,true,true
006127,male,20,male,0.999965,16,20,0.080463,true,true
006128,male,20,male,0.99987,27,31,1,true,true
006129,male,20,male,0.999993,24,28,0.877695,true,true
006131,male,20,male,0.999982,24,28,0.394496,true,true
006132,male,19,male,0.999998,22,26,0.480382,true,true
006133,male,19,male,0.999991,22,26,0.694737,true,true
006135,male,19,male,0.999944,20,24,0.0413833,true,true
006136,male,19,male,0.999991,23,27,0.621888,true,true
006137,male,19,male,0.99998,24,28,0.467993,true,true
006138,male,19,male,0.999946,20,24,0.537913,true,true
006139,male,19,male,0.999959,25,29,0.607797,true,true
006140,male,19,male,0.998554,11,15,0.579184,true,true
006141,male,19,male,0.999998,18,22,0.830784,true,true
006142,male,19,male,0.999847,23,27,0.416941,true,true
006145,male,19,male,0.999856,44,48,0.0542571,true,false
006146,male,20,male,0.99998,24,28,0.441776,true,true
006147,male,19,male,0.99997,24,28,0.968592,true,true
006148,male,19,male,0.99998,25,29,0.256611,true,true
006150,male,20,male,0.999951,19,23,0.20218,true,true
006151,male,19,male,0.999993,24,28,0.669658,true,true
006154,male,20,male,0.999996,25,29,0.501671,true,true
006155,male,20,male,0.999929,13,17,0.326971,true,true
006158,male,20,male,0.999984,23,27,0.509439,true,true
006159,male,20,male,0.997455,21,25,0.0745671,true,true
006160,male,20,male,0.998618,23,27,0.396264,true,true
006161,male,20,male,0.999762,14,18,0.282516,true,true
006162,male,20,male,0.999487,19,23,0.074249,true,true
006163,female,18,female,0.992167,18,22,0.143559,true,true
006164,female,19,female,0.995668,13,17,0.7108,true,true
006166,female,19,female,0.999456,14,18,0.684253,true,true
006167,female,18,female,0.999754,18,22,0.0706596,true,true
006168,female,19,female,0.999557,21,25,0.465175,true,true
006170,female,20,female,0.956202,17,21,0.0251429,true,true
006171,female,18,female,0.999213,18,22,0.114773,true,true
006172,female,19,female,0.99929,24,28,0.968827,true,true
006173,female,19,female,0.999083,19,23,0.632294,true,true
006175,female,18,female,0.993934,16,20,0.920703,true,true
006176,female,19,female,0.948332,15,19,0.434933,true,true
006177,female,19,female,0.877251,19,23,0.437931,true,true
006178,female,19,female,0.99988,19,23,0.553776,true,true
006179,female,18,female,0.999833,20,24,0.146475,true,true
006200,male,18,male,0.999923,23,27,0.854268,true,true
006206,male,19,female,0.554235,22,26,0.70607,false,true
006207,male,19,male,0.999998,20,24,1,true,true
006210,male,19,male,0.999987,24,28,0.472106,true,true
006211,male,19,male,0.940489,23,27,0.562947,true,true
006212,male,19,male,0.999996,21,25,1,true,true
006213,male,19,male,0.997204,23,27,1,true,true
006214,male,19,male,0.999966,22,26,0.29998,true,true
006215,male,19,male,0.999974,22,26,0.564574,true,true
006216,male,19,male,0.999997,24,28,0.777648,true,true
006218,male,20,male,0.999955,23,27,0.440289,true,true
006219,male,20,male,0.999996,23,27,0.396211,true,true
006220,male,18,male,0.999992,28,32,1,true,true
006221,male,20,male,0.999992,23,27,0.133359,true,true
006222,male,19,male,0.999835,19,23,1,true,true
006223,male,20,male,0.999991,22,26,0.496543,true,true
006224,male,20,male,0.999998,30,34,0.676356,true,false
006225,male,19,male,0.999999,20,24,1,true,true
006226,male,19,male,0.999837,20,24,0.956486,true,true
006228,male,20,male,0.999853,26,30,0.758135,true,true
006229,male,19,male,0.999979,17,21,0.87586,true,true
006230,male,19,male,0.999961,17,21,0.102216,true,true
006231,male,20,male,0.999981,24,28,0.594695,true,true
006233,male,20,male,0.99995,23,27,0.692378,true,true
006234,male,20,male,0.99999,18,22,1,true,true
006235,male,20,male,0.996701,20,24,0.415059,true,true
006236,male,20,male,0.999995,24,28,0.605763,true,true
006237,male,19,male,0.999947,20,24,0.494703,true,true
006239,male,19,male,0.988567,26,30,1,true,true
006240,male,20,male,1,31,35,0.640752,true,false
006241,male,20,male,0.999977,16,20,0.00987243,true,true
006242,male,19,male,0.999876,20,24,0.989166,true,true
006243,male,19,male,0.999985,21,25,1,true,true
006244,male,19,male,1,19,23,1,true,true
006245,male,19,male,0.999875,24,28,0.514119,true,true
006248,male,20,male,0.999996,24,28,0.158631,true,true
006258,female,20,female,0.999811,16,20,0.131667,true,true
006259,female,20,female,0.999912,23,27,0.387292,true,true
006261,female,20,female,0.941526,11,15,0.551578,true,true
006262,female,20,,,,,,false,false
006264,female,20,female,0.999669,15,19,0.921112,true,true
006267,female,20,female,0.999937,24,28,0.559313,true,true
006268,female,20,female,0.99978,24,28,0.0285565,true,true
006269,female,20,female,0.999835,29,33,1,true,true
006335,female,18,female,0.999913,18,22,1,true,true
006336,female,18,female,0.998761,14,18,0.886307,true,true
006338,female,18,child,0.973196,13,17,0.433795,false,true
006339,female,18,female,0.925787,16,20,0.228317,true,true
006340,female,18,female,0.999943,13,17,0.566438,true,true
006341,female,18,female,0.999789,13,17,0.53294,true,true
006343,female,18,female,0.999984,17,21,0.889789,true,true
006344,female,18,female,0.998925,17,21,0.304414,true,true
006345,female,18,female,0.999569,24,28,0.500057,true,true
006346,female,18,female,0.999572,13,17,0.625905,true,true
006347,female,18,female,0.999003,16,20,0.783577,true,true
006349,female,18,female,0.999814,12,16,0.768493,true,true
006350,female,18,female,0.999963,13,17,0.623015,true,true
006351,female,18,female,0.99827,20,24,0.100751,true,true
006352,female,18,male,0.590607,22,26,0.110278,false,true
006353,female,18,male,0.967883,18,22,0.13452,false,true
006354,female,18,female,0.999805,18,22,1,true,true
006355,female,18,female,0.999908,21,25,0.665843,true,true
006356,female,18,female,0.983663,10,14,0.554936,true,true
006357,female,18,female,0.987846,13,17,0.860201,true,true
006359,female,18,male,0.999992,23,27,0.527267,false,true
006360,female,18,male,0.999995,25,29,0.157574,false,true
006361,female,18,male,0.999993,22,26,0.710432,false,true
006362,female,18,male,0.999987,24,28,0.248289,false,true
006363,female,18,male,0.99999,22,26,0.532831,false,true
006364,female,18,male,0.999996,21,25,0.678684,false,true
006365,male,19,male,0.999999,23,27,0.769906,true,true
006366,male,19,male,0.99998,25,29,0.472657,true,true
006367,male,19,male,0.999999,25,29,0.201892,true,true
006368,male,19,male,0.996468,16,20,0.0836165,true,true
006369,male,19,male,0.999857,25,29,0.153368,true,true
006371,male,19,male,0.999975,18,22,0.41178,true,true
006372,male,19,male,0.999869,20,24,0.825767,true,true
006373,male,19,male,0.999952,21,25,0.270426,true,true
006375,male,19,male,0.999983,33,37,0.653953,true,false
006377,male,19,male,0.999998,20,24,0.492575,true,true
006379,male,19,male,0.999875,24,28,0.652657,true,true
006380,male,19,male,0.999996,24,28,0.463418,true,true
006381,male,19,male,0.99995,21,25,0.246296,true,true
006382,male,19,male,0.999979,19,23,0.0064495,true,true
006383,male,19,male,0.999981,18,22,1,true,true
006384,male,19,male,0.999999,24,28,0.698645,true,true
006385,male,19,male,0.999997,21,25,0.238177,true,true
006386,male,19,male,0.999997,33,37,0.146228,true,false
006387,male,19,male,0.999983,22,26,0.794856,true,true
006389,male,19,male,0.999937,23,27,0.366551,true,true
006392,male,19,male,0.999992,18,22,1,true,true
006393,male,19,male,0.999992,24,28,0.340018,true,true
006395,male,19,male,0.999996,23,27,0.376182,true,true
006396,male,19,male,0.992395,19,23,0.14847,true,true
006397,male,19,male,0.993486,29,33,0.108145,true,true
006398,male,19,male,0.999999,22,26,0.0610985,true,true
006399,male,19,male,1,22,26,1,true,true
006400,female,18,female,0.999525,32,36,0.0426132,true,false
006401,female,18,female,0.999665,21,25,0.086893,true,true
006402,female,18,female,0.999905,20,24,0.686875,true,true
006403,female,18,female,0.999813,22,26,0.900199,true,true
006405,female,18,male,0.883344,28,32,1,false,true
006406,female,18,female,0.99931,17,21,0.0283773,true,true
006407,female,18,female,0.9999,21,25,0.164795,true,true
006408,female,18,female,0.999892,25,29,0.491959,true,true
006409,female,18,female,0.989012,31,35,0.689725,true,false
006410,female,18,female,0.995046,23,27,1,true,true
006412,female,18,female,0.999912,23,27,0.966835,true,true
006413,female,18,female,0.999331,27,31,1,true,true
006414,female,18,female,0.999856,28,32,1,true,true
006415,female,18,female,0.999642,25,29,0.751597,true,true
006417,female,18,female,0.999655,24,28,0.440482,true,true
006418,female,18,female,0.999722,28,32,0.601667,true,true
006419,female,18,female,0.999622,22,26,0.0678138,true,true
006420,female,18,female,0.999744,19,23,0.251771,true,true
006421,female,18,female,0.999599,20,24,1,true,true
006422,female,20,female,0.999299,13,17,0.255839,true,true
006423,female,18,female,0.616787,19,23,1,true,true
006424,female,18,female,0.924036,20,24,0.0903996,true,true
006425,female,18,female,0.999961,21,25,0.327109,true,true
006426,female,18,female,0.999807,20,24,0.509588,true,true
006427,female,18,female,0.985338,10,14,0.414796,true,true
006428,female,18,female,0.999338,22,26,0.509392,true,true
006429,female,18,female,0.999881,20,24,0.5304,true,true
006430,female,18,female,0.99315,13,17,1,true,true
006431,female,18,female,0.999983,22,26,0.874479,true,true
006433,female,18,female,0.999839,17,21,1,true,true
006434,female,18,female,0.99976,21,25,1,true,true
006435,female,18,female,0.999671,19,23,1,true,true
006437,female,18,male,0.992166,17,21,0.814035,false,true
006438,female,18,female,0.999845,20,24,1,true,true
006439,female,18,female,0.999549,16,20,0.421125,true,true
006440,female,18,female,0.997932,10,14,0.645869,true,true
006441,female,18,child,0.879011,12,16,0.405639,false,true
006442,female,18,female,0.999484,18,22,0.792642,true,true
006443,female,18,female,0.958321,13,17,0.473924,true,true
006444,female,18,female,0.999399,17,21,1,true,true
006445,female,18,female,0.999712,13,17,0.400211,true,true
006446,female,18,female,0.966106,9,13,0.525397,true,true
006447,female,18,female,0.999914,17,21,0.485137,true,true
006448,female,18,female,0.999896,16,20,0.913574,true,true
006449,female,18,male,0.99789,20,24,0.0744326,false,true
006451,female,18,female,0.998782,17,21,0.123983,true,true
006452,female,18,female,0.999818,14,18,0.130797,true,true
006454,female,18,female,0.999703,24,28,0.550385,true,true
006455,female,18,child,0.962495,8,12,1,false,true
006456,female,18,female,0.997994,19,23,0.346365,true,true
006460,female,18,female,0.989776,8,12,0.532107,true,true
006461,female,18,female,0.998767,19,23,0.210034,true,true
006462,female,18,female,0.999787,13,17,0.677545,true,true
006463,female,18,female,0.998732,19,23,0.610846,true,true
006465,female,18,female,0.999846,16,20,1,true,true
006466,female,18,female,0.979114,9,13,0.373708,true,true
006467,female,18,female,0.99993,21,25,0.854568,true,true
006468,female,18,female,0.999924,22,26,0.071296,true,true
006469,female,18,female,0.950511,7,11,0.740813,true,true
006470,female,18,female,0.899792,24,28,0.118209,true,true
006471,female,18,female,0.999757,16,20,0.717744,true,true
006472,female,18,female,0.999895,19,23,1,true,true
006473,female,18,female,0.999947,14,18,0.292309,true,true
006474,female,18,female,0.997105,17,21,1,true,true
006476,female,18,female,0.996763,16,20,0.796482,true,true
006477,female,18,female,0.999728,16,20,1,true,true
006478,female,18,child,0.514205,17,21,1,false,true
006479,female,18,female,0.99985,18,22,0.462534,true,true
006480,female,18,female,0.651318,6,10,0.72419,true,true
006482,female,18,female,0.994792,21,25,1,true,true
006483,female,18,female,0.999956,15,19,0.489267,true,true
006484,female,18,female,0.916571,20,24,1,true,true
006485,female,18,female,0.999788,17,21,0.761544,true,true
006486,female,18,female,0.999863,34,38,0.192293,true,false
006487,female,18,female,0.999974,15,19,0.41354,true,true
006488,female,18,female,0.983837,18,22,1,true,true
006489,female,18,female,0.69322,16,20,1,true,true
006491,female,18,female,0.858603,16,20,1,true,true
006493,female,18,female,0.999861,21,25,0.614118,true,true
006494,female,18,male,0.734913,24,28,0.478224,false,true
006496,female,18,female,0.999951,26,30,0.437963,true,true
006497,female,18,female,0.99995,20,24,0.198083,true,true
006498,female,18,female,0.94156,11,15,0.46054,true,true
006499,female,18,female,0.999956,23,27,0.326415,true,true
006500,female,18,female,0.980579,12,16,0.389324,true,true
006502,male,26,male,0.999999,25,29,0.737347,true,true
006503,female,28,female,0.999856,28,32,0.532832,true,true
006504,female,20,male,0.799059,19,23,0.377118,false,true
006510,male,19,male,0.998513,16,20,0.629698,true,true
006511,male,19,male,0.997857,15,19,0.427188,true,true
006512,male,20,male,0.999852,21,25,1,true,true
006513,male,19,male,0.759139,23,27,0.588632,true,true
006514,male,20,male,0.999282,19,23,0.924123,true,true
006516,male,19,male,0.999943,21,25,0.774803,true,true
006518,female,19,female,0.999026,23,27,0.938851,true,true
006520,female,19,female,0.998607,24,28,0.709099,true,true
006522,female,19,female,0.658406,23,27,0.49875,true,true
006523,female,19,female,0.998687,16,20,0.701841,true,true
006526,male,19,male,0.995665,18,22,0.889752,true,true
006527,male,19,male,0.979257,21,25,1,true,true
006528,female,20,male,0.94565,15,19,0.377134,false,true
006529,female,20,male,0.990672,17,21,0.506573,false,true
006530,female,20,female,0.986593,20,24,0.466927,true,true
006531,female,20,female,0.999974,17,21,0.826973,true,true
006533,female,20,female,0.999861,12,16,0.981323,true,true
006535,female,19,female,0.999595,20,24,0.936123,true,true
006536,female,19,female,0.94895,7,11,1,true,true
006541,female,22,female,0.999945,19,23,0.206862,true,true
006542,female,21,female,0.999665,13,17,0.500219,true,true
006543,female,21,female,0.992885,15,19,1,true,true
006544,female,19,female,0.997571,3,7,1,true,true
006545,female,20,female,0.998915,13,17,0.428435,true,true
006551,female,20,female,0.999819,14,18,0.62852,true,true
006553,female,20,female,0.999892,20,24,1,true,true
006554,female,20,female,0.998937,16,20,1,true,true
006555,female,21,female,0.998125,14,18,0.703122,true,true
006556,male,21,male,0.998758,29,33,0.889996,true,true
006562,male,19,male,0.999943,22,26,0.650981,true,true
006563,male,20,male,0.850495,24,28,0.738619,true,true
006564,male,19,male,0.999999,31,35,0.915202,true,false
006565,male,20,male,0.999967,24,28,1,true,true
006566,female,19,female,0.99985,12,16,1,true,true
006567,female,20,female,0.99989,29,33,0.243359,true,true
006568,female,19,female,0.908266,11,15,0.366398,true,true
006571,female,21,female,0.999445,25,29,0.465976,true,true
006578,male,19,female,0.999835,27,31,0.0261436,false,true
006579,female,20,female,0.999894,21,25,1,true,true
006580,female,20,female,0.999843,18,22,0.223197,true,true
006582,female,20,female,0.999555,14,18,0.815413,true,true
006584,female,20,female,0.99958,13,17,0.919739,true,true
006589,female,20,female,0.999926,14,18,0.862941,true,true
006593,female,20,female,0.999974,20,24,1,true,true
006596,male,19,male,0.999674,25,29,0.569894,true,true
006597,male,19,male,0.999891,25,29,0.625076,true,true
006603,male,19,male,0.999989,18,22,0.152591,true,true
006605,male,19,male,0.999998,11,15,1,true,true
006606,male,19,male,0.771128,15,19,0.831724,true,true
006607,male,19,male,0.987628,11,15,0.694737,true,true
006608,male,19,female,0.955252,13,17,0.321681,false,true
006609,male,19,male,0.999997,31,35,0.298488,true,false
006610,male,19,male,0.999078,23,27,0.766765,true,true
006611,male,20,male,0.998017,23,27,0.741694,true,true
006612,male,19,male,0.996732,9,13,1,true,true
006613,male,19,male,0.999938,32,36,0.411939,true,false
006614,male,19,male,0.997274,17,21,0.469724,true,true
006615,male,19,male,0.856004,15,19,0.227922,true,true
006616,male,20,female,0.999791,26,30,0.608781,false,true
006617,male,19,male,0.999316,24,28,1,true,true
006618,male,19,male,0.999997,25,29,0.0396488,true,true
006621,male,19,male,0.986256,17,21,0.242176,true,true
006622,male,19,male,0.962841,21,25,0.966979,true,true
006623,male,19,male,0.996997,17,21,0.255209,true,true
006626,male,19,male,0.999775,17,21,0.436622,true,true
006627,female,19,female,0.99947,22,26,0.927787,true,true
006628,female,19,female,0.999588,13,17,1,true,true
006629,female,19,female,0.998745,15,19,0.71283,true,true
006631,female,19,child,0.795947,6,10,1,false,true
006635,female,19,female,0.999749,14,18,0.793785,true,true
006636,female,19,female,0.972353,11,15,0.621718,true,true
006637,female,19,female,0.998995,15,19,0.748551,true,true
006639,male,19,male,0.992856,24,28,0.638957,true,true
006643,male,19,male,0.996302,17,21,0.235511,true,true
006644,male,19,male,0.997226,24,28,0.790147,true,true
006646,male,19,male,0.999625,18,22,0.233902,true,true
006648,female,19,female,0.916878,4,8,1,true,true
006649,male,19,male,0.999929,16,20,0.708688,true,true
006651,male,19,male,0.999871,31,35,0.314106,true,false
006652,male,20,male,0.987463,14,18,0.394724,true,true
006653,male,19,male,0.999199,11,15,0.846011,true,true
006654,male,19,male,0.999741,25,29,0.951507,true,true
006655,male,20,male,0.999212,15,19,0.781703,true,true
006656,male,19,male,0.999994,23,27,0.619174,true,true
006657,male,20,male,0.999984,39,43,0.328184,true,false
006658,male,19,male,0.983108,28,32,0.139699,true,true
006659,male,19,male,0.999342,15,19,0.806126,true,true
006660,male,19,female,0.97827,13,17,0.386403,false,true
006661,male,19,female,0.975103,23,27,0.223423,false,true
006664,male,19,male,0.997854,15,19,0.500595,true,true
006665,male,19,male,0.99992,15,19,0.64977,true,true
006666,male,20,male,0.99999,30,34,0.0110888,true,false
006667,male,19,male,0.999488,16,20,0.182644,true,true
006668,male,22,male,0.999999,17,21,0.632882,true,true
006669,male,19,male,0.866086,16,20,0.509585,true,true
006670,male,19,male,0.996993,15,19,1,true,true
006671,male,19,female,0.369878,16,20,0.525888,false,true
006672,male,19,male,0.999859,23,27,0.506206,true,true
006673,male,19,male,0.999875,25,29,0.737618,true,true
006674,male,19,female,0.848592,17,21,0.350252,false,true
006675,male,19,male,0.999164,14,18,0.274948,true,true
006676,male,20,male,0.999995,13,17,0.967798,true,true
006677,male,19,male,0.998922,20,24,0.142592,true,true
006678,male,19,male,0.99879,25,29,0.0225945,true,true
006680,male,19,male,0.99258,22,26,0.380763,true,true
006682,male,19,male,0.999873,12,16,1,true,true
006684,male,19,male,0.999873,15,19,0.66424,true,true
006686,male,20,male,0.999988,16,20,0.345244,true,true
