Label,,,Naver,,,,,,
ID,gender,age,gender,acc,age_min,age_max,acc,gender_diff,age_diff
003945,male,53,male,0.999993,57,61,0.1055,TRUE,FALSE
003947,male,52,male,0.999994,59,63,0.626061,TRUE,FALSE
003955,male,41,male,0.99681,54,58,0.483824,TRUE,FALSE
003967,male,57,male,1,63,67,0.337047,TRUE,FALSE
003981,male,60,male,1,70,74,0.4101,TRUE,FALSE
003983,male,52,male,0.999993,67,71,0.609767,TRUE,FALSE
003990,male,43,male,1,36,40,0.453458,TRUE,FALSE
003993,male,57,male,0.999998,61,65,0.490331,TRUE,FALSE
003997,male,59,male,0.99999,71,75,0.0774411,TRUE,FALSE
004004,male,59,male,0.999933,68,72,0.385162,TRUE,FALSE
004006,male,54,male,0.99999,69,73,0.61741,TRUE,FALSE
004013,male,59,male,0.999998,85,89,0.271431,TRUE,FALSE
004021,male,59,male,0.99977,85,89,0.299787,TRUE,FALSE
004023,male,59,male,0.999985,71,75,0.317998,TRUE,FALSE
004026,male,59,male,0.999923,83,87,0.515205,TRUE,FALSE
004027,male,59,male,0.999999,65,69,0.675771,TRUE,FALSE
004070,female,55,male,0.937004,87,91,0.441494,FALSE,FALSE
004072,male,55,male,0.999996,65,69,0.772874,TRUE,FALSE
004074,male,59,male,0.999997,76,80,0.255709,TRUE,FALSE
004075,male,54,male,0.999967,68,72,0.425545,TRUE,FALSE
004076,female,54,male,0.99989,80,84,1,FALSE,FALSE
004077,female,57,female,0.996099,75,79,0.146967,TRUE,FALSE
004078,female,53,male,0.987839,69,73,0.10263,FALSE,FALSE
004079,male,53,male,0.991032,71,75,0.865408,TRUE,FALSE
004080,female,60,male,0.99552,85,89,0.292675,FALSE,FALSE
004081,female,60,male,0.999569,80,84,0.491606,FALSE,FALSE
004082,female,55,male,0.736405,69,73,0.363467,FALSE,FALSE
004083,female,60,male,0.999981,69,73,0.498501,FALSE,FALSE
004085,female,60,female,0.999902,73,77,0.140268,TRUE,FALSE
004086,male,56,male,0.997689,93,97,0.488269,TRUE,FALSE
004087,female,58,female,0.943419,69,73,0.535464,TRUE,FALSE
004088,female,60,female,0.781595,88,92,0.643988,TRUE,FALSE
004089,female,60,female,0.976874,87,91,0.43125,TRUE,FALSE
004090,female,55,male,0.9999,72,76,0.364343,FALSE,FALSE
004093,female,58,male,0.994071,68,72,0.753239,FALSE,FALSE
004094,male,60,male,0.999673,82,86,0.39658,TRUE,FALSE
004096,male,60,male,0.999985,84,88,0.223023,TRUE,FALSE
004097,female,59,male,0.999907,65,69,0.620989,FALSE,FALSE
004098,female,56,male,0.99987,73,77,0.322711,FALSE,FALSE
004100,female,58,female,0.998226,68,72,0.653777,TRUE,FALSE
004163,male,55,male,0.999237,80,84,0.921018,TRUE,FALSE
004164,female,53,male,0.999989,52,56,0.852689,FALSE,TRUE
004178,male,55,male,0.999983,74,78,0.155528,TRUE,FALSE
004201,female,18,female,0.58245,17,21,0.707587,TRUE,TRUE
004202,male,19,male,1,34,38,0.792142,TRUE,FALSE
004203,male,19,male,0.999972,17,21,0.566631,TRUE,TRUE
004204,male,19,male,0.999999,27,31,1,TRUE,FALSE
004205,female,20,female,0.999927,19,23,0.320516,TRUE,TRUE
004206,male,18,male,0.999997,17,21,0.370957,TRUE,TRUE
004207,male,18,male,1,28,32,0.903227,TRUE,FALSE
004209,male,60,male,0.999998,61,65,0.521488,TRUE,FALSE
004211,male,58,male,0.999597,67,71,0.284498,TRUE,FALSE
004212,female,59,male,0.776854,61,65,0.791581,FALSE,FALSE
004213,female,60,male,0.999229,68,72,1,FALSE,FALSE
004214,female,58,male,0.999039,52,56,1,FALSE,FALSE
004215,female,60,female,0.999902,70,74,0.489895,TRUE,FALSE
004216,female,55,female,0.999474,62,66,0.170892,TRUE,FALSE
004217,female,60,male,0.999374,89,93,0.586614,FALSE,FALSE
004218,female,60,male,0.997981,87,91,0.286689,FALSE,FALSE
004219,male,60,male,0.999854,88,92,0.257702,TRUE,FALSE
004220,female,56,female,0.851118,54,58,0.27587,TRUE,TRUE
004221,male,56,male,0.999994,70,74,0.535447,TRUE,FALSE
004222,female,55,male,0.992949,66,70,0.281771,FALSE,FALSE
004226,female,60,male,0.929368,85,89,0.438786,FALSE,FALSE
004228,female,58,female,0.999873,73,77,0.649513,TRUE,FALSE
004230,female,60,male,0.923455,66,70,0.348118,FALSE,FALSE
004231,female,60,female,0.854439,76,80,0.25761,TRUE,FALSE
004232,female,60,male,0.999345,74,78,0.204159,FALSE,FALSE
004233,female,60,male,0.999943,83,87,0.337199,FALSE,FALSE
004236,male,60,male,1,62,66,0.353507,TRUE,FALSE
004237,female,59,male,0.999956,70,74,0.293062,FALSE,FALSE
004239,female,60,male,0.999721,73,77,0.149157,FALSE,FALSE
004241,male,60,male,0.999998,79,83,0.299492,TRUE,FALSE
004242,female,53,female,0.999904,57,61,0.396913,TRUE,FALSE
004244,female,60,male,0.979659,69,73,0.544722,FALSE,FALSE
004245,female,49,male,0.596641,61,65,0.288095,FALSE,FALSE
004246,female,38,female,0.995598,35,39,1,TRUE,TRUE
004247,female,50,female,0.999832,54,58,0.570414,TRUE,FALSE
004248,female,38,female,0.99983,35,39,0.195909,TRUE,TRUE
004249,male,60,male,0.999986,57,61,0.37101,TRUE,TRUE
004250,male,56,male,0.999993,59,63,0.947969,TRUE,FALSE
004251,female,55,male,0.98463,66,70,0.652668,FALSE,FALSE
004252,male,60,male,0.999998,71,75,0.353428,TRUE,FALSE
004254,female,53,male,0.996128,57,61,0.724404,FALSE,FALSE
004257,female,57,female,0.996517,65,69,1,TRUE,FALSE
004258,male,58,male,0.999998,64,68,0.502016,TRUE,FALSE
004259,male,60,male,0.999996,73,77,0.531632,TRUE,FALSE
004260,female,60,male,0.999936,90,94,0.648406,FALSE,FALSE
004262,female,59,male,0.99545,65,69,0.383709,FALSE,FALSE
004263,female,58,male,0.587789,83,87,0.494219,FALSE,FALSE
004264,female,60,female,0.837114,83,87,0.46098,TRUE,FALSE
004265,male,60,male,0.999998,87,91,0.448914,TRUE,FALSE
004266,female,60,male,0.928281,87,91,0.532365,FALSE,FALSE
004267,female,58,female,0.625913,59,63,0.541336,TRUE,FALSE
004268,female,50,male,0.851641,60,64,0.190278,FALSE,FALSE
004269,male,52,male,0.999944,62,66,0.190716,TRUE,FALSE
004272,male,58,male,0.999996,71,75,0.311884,TRUE,FALSE
004273,female,59,male,0.997543,89,93,0.498607,FALSE,FALSE
004276,female,60,male,0.946375,78,82,0.347426,FALSE,FALSE
004277,male,60,male,0.999818,84,88,0.267404,TRUE,FALSE
004278,female,55,female,0.999905,65,69,0.781592,TRUE,FALSE
004279,female,60,male,0.999958,80,84,0.877075,FALSE,FALSE
004280,male,60,male,0.999981,73,77,0.27108,TRUE,FALSE
004281,female,60,male,0.887738,74,78,0.510547,FALSE,FALSE
004282,male,60,male,0.999988,61,65,0.345944,TRUE,FALSE
004283,male,60,male,0.999998,65,69,0.754504,TRUE,FALSE
004284,male,60,female,0.605717,65,69,0.456718,FALSE,FALSE
004285,male,60,male,0.99996,55,59,0.283274,TRUE,FALSE
004286,male,60,male,0.999999,69,73,0.283524,TRUE,FALSE
004287,female,60,female,0.934905,70,74,0.262786,TRUE,FALSE
004288,female,60,female,0.989202,81,85,0.386062,TRUE,FALSE
004289,male,60,male,0.999989,69,73,0.17287,TRUE,FALSE
004290,female,60,female,0.985928,81,85,0.450502,TRUE,FALSE
004291,female,60,male,0.999088,67,71,0.813404,FALSE,FALSE
004303,male,60,male,0.999963,70,74,0.481536,TRUE,FALSE
004305,female,48,female,0.901092,51,55,1,TRUE,FALSE
004306,female,42,female,0.987121,50,54,0.914076,TRUE,FALSE
004308,female,53,male,0.999864,49,53,0.21095,FALSE,TRUE
004309,female,56,female,0.774224,72,76,0.0891173,TRUE,FALSE
004310,female,58,male,0.9204,89,93,0.348402,FALSE,FALSE
004311,female,55,female,0.999926,52,56,0.275894,TRUE,TRUE
004312,female,60,female,0.749314,64,68,0.319452,TRUE,FALSE
004313,female,56,male,0.999623,86,90,0.478628,FALSE,FALSE
004314,male,60,male,0.999947,69,73,0.153642,TRUE,FALSE
004317,male,60,male,0.999969,66,70,0.329036,TRUE,FALSE
004318,female,57,male,0.607878,80,84,0.31311,FALSE,FALSE
004319-1,female,58,female,0.999415,68,72,0.95101,TRUE,FALSE
004319,female,59,female,0.999247,64,68,0.356655,TRUE,FALSE
004320,female,58,female,0.78453,71,75,0.0815496,TRUE,FALSE
004321,female,59,female,0.999901,70,74,0.926558,TRUE,FALSE
004322,female,60,male,0.681905,79,83,0.262617,FALSE,FALSE
004323,female,60,female,0.997775,72,76,0.415596,TRUE,FALSE
004324,female,60,male,0.803779,78,82,0.504975,FALSE,FALSE
004325,female,42,female,0.978663,59,63,0.114011,TRUE,FALSE
004326,female,19,female,0.958836,13,17,0.939439,TRUE,FALSE
004329,female,56,male,0.999159,59,63,0.193787,FALSE,FALSE
004331,female,48,male,0.739656,44,48,0.33518,FALSE,TRUE
004332,female,60,female,0.998659,91,95,0.710025,TRUE,FALSE
004333,male,57,male,0.987337,73,77,0.213845,TRUE,FALSE
004336,male,35,male,0.999998,45,49,1,TRUE,FALSE
004339,female,60,female,0.999562,81,85,0.692351,TRUE,FALSE
004340,female,60,female,0.999066,77,81,0.206821,TRUE,FALSE
004342,male,58,male,0.999996,42,46,0.345534,TRUE,FALSE
004345,female,59,female,0.877952,61,65,0.0151953,TRUE,FALSE
004346,female,45,female,0.996141,51,55,0.506411,TRUE,FALSE
004347,male,60,male,0.999999,64,68,1,TRUE,FALSE
004348,male,59,male,0.999952,83,87,0.322422,TRUE,FALSE
004352,male,18,male,0.72918,21,25,0.659505,TRUE,FALSE
004353,male,60,male,0.999707,74,78,0.267078,TRUE,FALSE
004354,male,60,male,0.999999,79,83,0.329354,TRUE,FALSE
004355,female,51,female,0.711371,52,56,0.472778,TRUE,FALSE
004356,female,60,male,0.999807,52,56,0.635052,FALSE,FALSE
004357,male,60,male,0.999969,86,90,0.351612,TRUE,FALSE
004362,female,58,male,0.992787,83,87,0.466272,FALSE,FALSE
004363,female,60,female,0.986903,80,84,0.242185,TRUE,FALSE
004365,female,57,female,0.999185,91,95,0.600914,TRUE,FALSE
004367,male,52,male,0.999989,60,64,0.778318,TRUE,FALSE
004368,female,54,male,0.997897,47,51,0.649207,FALSE,FALSE
004371,female,56,male,0.750763,73,77,0.173068,FALSE,FALSE
004373,male,60,male,0.999955,91,95,0.365413,TRUE,FALSE
004374,female,55,female,0.999905,55,59,0.368701,TRUE,TRUE
004375,female,59,female,0.988611,52,56,0.520467,TRUE,FALSE
004376,female,58,female,0.987341,83,87,0.340024,TRUE,FALSE
004378,female,57,female,0.976331,57,61,1,TRUE,TRUE
004380,female,60,female,0.985767,51,55,0.664029,TRUE,FALSE
004381,male,50,male,0.999992,49,53,0.194035,TRUE,TRUE
004382,female,55,female,0.995264,46,50,0.730092,TRUE,FALSE
004383,male,22,male,0.999999,19,23,0.52618,TRUE,TRUE
004384,female,60,male,0.910123,51,55,0.204681,FALSE,FALSE
004385,male,60,male,0.999954,72,76,0.107999,TRUE,FALSE
004386,female,60,male,0.993141,67,71,0.122456,FALSE,FALSE
004388,female,45,male,0.999425,40,44,0.445469,FALSE,FALSE
004389,female,36,female,0.997958,33,37,0.665194,TRUE,TRUE
004390,female,51,female,0.800031,48,52,0.916885,TRUE,TRUE
004391,female,55,female,0.924159,56,60,0.472744,TRUE,FALSE
004392,female,18,male,0.947547,12,16,0.490082,FALSE,FALSE
004393,male,60,male,0.99977,79,83,0.34037,TRUE,FALSE
004394,male,53,male,1,56,60,0.318144,TRUE,FALSE
004396,female,60,male,0.995731,73,77,0.200285,FALSE,FALSE
004398,male,60,male,0.999991,55,59,0.332047,TRUE,FALSE
004399,female,59,female,0.933134,71,75,0.0321643,TRUE,FALSE
004412,male,19,male,1,19,23,1,TRUE,TRUE
004413,male,18,male,0.999813,26,30,1,TRUE,FALSE
004414,female,20,female,0.999459,25,29,0.867341,TRUE,FALSE
004417,female,28,female,0.999099,17,21,1,TRUE,FALSE
004418,male,20,male,0.999776,21,25,0.784887,TRUE,FALSE
004420,female,32,female,0.999733,24,28,1,TRUE,FALSE
004421,male,30,male,0.999947,54,58,0.10713,TRUE,FALSE
004422,female,20,female,0.998847,26,30,0.809966,TRUE,FALSE
004423,male,18,male,0.998139,25,29,0.636687,TRUE,FALSE
004424,male,19,male,0.999997,15,19,0.911369,TRUE,TRUE
004425,female,56,female,0.999783,57,61,0.0321271,TRUE,FALSE
004426,female,24,female,0.908873,23,27,0.561408,TRUE,TRUE
004427,female,29,female,0.999368,25,29,0.457652,TRUE,TRUE
004428,female,56,female,0.999335,54,58,0.726105,TRUE,TRUE
004429,male,18,male,0.999998,18,22,0.421909,TRUE,TRUE
004430,male,18,male,0.999984,19,23,1,TRUE,FALSE
004431,female,23,female,0.998698,25,29,0.327223,TRUE,FALSE
004432,male,43,female,0.999065,53,57,0.198647,FALSE,FALSE
004433,female,23,female,0.99959,16,20,0.542303,TRUE,FALSE
004436,male,22,male,0.999765,24,28,0.328273,TRUE,FALSE
004439,female,22,female,0.999308,21,25,0.575752,TRUE,TRUE
004440,female,25,female,0.996324,20,24,0.475611,TRUE,FALSE
004441,female,55,female,0.98517,78,82,0.269025,TRUE,FALSE
004442,male,40,male,0.999996,28,32,0.624754,TRUE,FALSE
004443,male,18,male,0.999904,15,19,0.761429,TRUE,TRUE
004444,male,25,female,0.507795,21,25,0.454974,FALSE,TRUE
004446,male,40,male,0.999993,53,57,0.395871,TRUE,FALSE
004447,male,24,male,0.986327,27,31,0.983879,TRUE,FALSE
004448,male,24,male,0.999994,26,30,0.888351,TRUE,FALSE
004450,male,22,male,0.999989,20,24,0.769784,TRUE,TRUE
004451,female,58,male,0.981468,51,55,0.486857,FALSE,FALSE
004453,male,52,male,1,63,67,0.220152,TRUE,FALSE
004454,male,32,male,0.999907,42,46,1,TRUE,FALSE
004455,female,55,female,0.999736,66,70,0.7642,TRUE,FALSE
004456,female,60,female,0.999928,68,72,0.295284,TRUE,FALSE
004457,female,59,female,0.999459,63,67,0.734819,TRUE,FALSE
004458,female,60,male,0.978632,73,77,0.279012,FALSE,FALSE
004459,female,60,female,0.993071,77,81,0.134614,TRUE,FALSE
004461,female,59,female,0.997609,68,72,0.229159,TRUE,FALSE
004462,female,58,female,0.994371,63,67,0.390247,TRUE,FALSE
004463,female,60,female,0.746751,63,67,0.141559,TRUE,FALSE
004465,female,50,female,0.999311,48,52,0.746215,TRUE,TRUE
004466,male,60,male,0.999996,78,82,0.766448,TRUE,FALSE
004467,female,49,male,0.996558,53,57,0.413019,FALSE,FALSE
004468,female,58,female,0.996536,59,63,0.206866,TRUE,FALSE
004469,male,25,male,0.999997,29,33,0.839362,TRUE,FALSE
004470,female,19,female,0.999403,13,17,0.636002,TRUE,FALSE
004471,female,20,female,0.895582,14,18,0.84374,TRUE,FALSE
004472,female,49,female,0.944281,45,49,0.536299,TRUE,TRUE
004475,male,25,male,0.999999,27,31,0.196291,TRUE,FALSE
004476,female,60,female,0.903139,63,67,0.431766,TRUE,FALSE
004477,female,60,male,0.964935,54,58,0.304845,FALSE,FALSE
004478,female,60,female,0.99969,80,84,0.580732,TRUE,FALSE
004479,male,38,male,1,31,35,0.458466,TRUE,FALSE
004480,female,58,female,0.916008,62,66,0.879645,TRUE,FALSE
004481,male,29,male,0.999999,33,37,0.213158,TRUE,FALSE
004482,male,53,male,1,54,58,0.48902,TRUE,FALSE
004483,male,19,male,0.997554,13,17,0.416371,TRUE,FALSE
004484,male,20,male,0.999874,13,17,0.465466,TRUE,FALSE
004485,male,57,male,0.999999,60,64,1,TRUE,FALSE
004486,male,20,male,0.999999,23,27,0.671642,TRUE,FALSE
004487,male,18,male,0.999963,23,27,0.535069,TRUE,FALSE
004488,male,23,male,0.999999,31,35,0.430463,TRUE,FALSE
004489,male,23,male,0.999993,23,27,0.695805,TRUE,TRUE
004490,male,21,male,0.999935,22,26,0.50163,TRUE,FALSE
005001,female,28,female,0.999894,13,17,1,TRUE,FALSE
005002,female,28,female,0.59356,26,30,0.499672,TRUE,TRUE
005003,female,45,female,0.994233,62,66,0.189113,TRUE,FALSE
005004,female,30,female,0.999642,41,45,0.301929,TRUE,FALSE
005005,female,28,female,0.981993,28,32,0.370409,TRUE,TRUE
005006,female,52,male,0.995104,54,58,0.179874,FALSE,FALSE
005007,female,56,female,0.612949,67,71,0.156227,TRUE,FALSE
005009,female,49,female,0.674569,56,60,0.15784,TRUE,FALSE
005010,female,27,female,0.998509,48,52,0.315475,TRUE,FALSE
005011,female,45,male,0.852367,66,70,0.961433,FALSE,FALSE
005014,female,35,female,0.884462,45,49,0.394667,TRUE,FALSE
005015,female,59,male,0.921722,71,75,0.362741,FALSE,FALSE
005016,female,46,male,0.997941,50,54,0.476644,FALSE,FALSE
005017,female,55,female,0.972307,68,72,0.304862,TRUE,FALSE
005018,female,49,male,0.995303,66,70,0.417403,FALSE,FALSE
005019,female,54,male,0.999974,58,62,0.776217,FALSE,FALSE
005020,female,29,female,0.999522,34,38,1,TRUE,FALSE
005021,female,18,female,0.999489,13,17,0.354155,TRUE,FALSE
005023,female,53,male,0.993859,62,66,0.236978,FALSE,FALSE
005024,female,54,female,0.969746,67,71,1,TRUE,FALSE
005025,female,60,female,0.988967,89,93,0.580096,TRUE,FALSE
005026,male,60,male,0.999997,70,74,0.944664,TRUE,FALSE
005027,female,53,female,0.93131,65,69,0.399962,TRUE,FALSE
005028,male,52,male,0.999996,54,58,0.544337,TRUE,FALSE
005029,female,49,female,0.999918,60,64,0.33623,TRUE,FALSE
005030,female,58,female,0.999498,70,74,0.387003,TRUE,FALSE
005031,male,58,male,0.999948,63,67,0.571556,TRUE,FALSE
005032,female,59,female,0.959172,75,79,0.17369,TRUE,FALSE
005033,male,60,male,0.999952,88,92,0.621881,TRUE,FALSE
005034,male,51,male,0.999999,69,73,0.228657,TRUE,FALSE
005035,female,49,female,0.999937,63,67,0.386435,TRUE,FALSE
005036,female,52,female,0.999928,72,76,0.234692,TRUE,FALSE
005038,female,51,male,0.999782,70,74,0.763449,FALSE,FALSE
005040,male,30,male,1,37,41,0.612216,TRUE,FALSE
005041,female,48,male,0.987557,77,81,0.235136,FALSE,FALSE
005042,female,49,female,0.996953,53,57,0.517478,TRUE,FALSE
005043,female,43,female,0.999658,61,65,0.578788,TRUE,FALSE
005044,male,51,male,0.999997,60,64,0.849956,TRUE,FALSE
005045,male,60,male,0.999976,73,77,0.543997,TRUE,FALSE
005046,female,54,female,0.996211,73,77,0.353859,TRUE,FALSE
005047,female,26,female,0.917615,33,37,0.547037,TRUE,FALSE
005051,female,26,female,0.999902,29,33,1,TRUE,FALSE
005052,male,46,male,0.999998,63,67,0.561782,TRUE,FALSE
005053,female,58,female,0.975315,77,81,0.379099,TRUE,FALSE
005054,female,55,male,0.999676,81,85,0.409181,FALSE,FALSE
005056,female,55,male,0.969464,68,72,0.608334,FALSE,FALSE
005057,female,58,female,0.99969,58,62,0.577136,TRUE,TRUE
005059,female,52,female,0.674232,61,65,0.466663,TRUE,FALSE
005065,female,49,female,0.999858,58,62,0.999042,TRUE,FALSE
005067-1,female,48,male,0.768495,71,75,0.330513,FALSE,FALSE
005067,female,58,female,0.952712,64,68,1,TRUE,FALSE
005068,female,57,male,0.703307,55,59,0.0769322,FALSE,TRUE
005071,male,60,male,0.999999,81,85,0.493897,TRUE,FALSE
005072,female,55,female,0.999971,65,69,0.588623,TRUE,FALSE
005073,female,35,female,0.999783,33,37,0.166414,TRUE,TRUE
005082,male,48,male,0.999971,54,58,0.332915,TRUE,FALSE
005083,female,27,female,0.99998,15,19,0.570872,TRUE,FALSE
005084,female,28,female,0.996557,26,30,1,TRUE,TRUE
005085,male,58,male,0.999998,67,71,0.576435,TRUE,FALSE
005087,female,33,female,0.999887,50,54,0.857198,TRUE,FALSE
005088,female,29,female,0.99943,20,24,0.108621,TRUE,FALSE
005089,female,57,female,0.999713,51,55,0.782458,TRUE,FALSE
005090,female,55,male,0.728386,71,75,0.326638,FALSE,FALSE
005091,female,29,female,0.999425,19,23,0.844728,TRUE,FALSE
005092,male,52,male,0.999992,51,55,0.109513,TRUE,TRUE
005093,female,49,male,0.970912,38,42,0.401666,FALSE,FALSE
005102,female,58,female,0.999384,71,75,0.457628,TRUE,FALSE
005103,female,55,male,0.972163,76,80,0.227178,FALSE,FALSE
005105,male,33,male,0.999995,37,41,1,TRUE,FALSE
005106,female,54,female,0.996246,61,65,0.363228,TRUE,FALSE
005107,female,38,female,0.999896,63,67,0.89122,TRUE,FALSE
005108,female,52,female,0.895607,57,61,1,TRUE,FALSE
005109,female,45,female,0.999928,48,52,0.526605,TRUE,FALSE
005110,female,53,female,0.993004,69,73,0.768738,TRUE,FALSE
005111,female,53,female,0.999886,61,65,0.451342,TRUE,FALSE
005118,female,28,female,0.999919,36,40,0.319184,TRUE,FALSE
005119,male,19,male,0.994524,18,22,0.207102,TRUE,TRUE
005120,female,28,female,0.9995,21,25,1,TRUE,FALSE
005123,female,54,male,0.865207,46,50,0.236601,FALSE,FALSE
005124,female,51,female,0.982818,50,54,0.646315,TRUE,TRUE
005126,female,46,female,0.999364,45,49,0.893446,TRUE,TRUE
005127,female,51,male,0.971266,64,68,0.38834,FALSE,FALSE
005128,male,45,male,0.999972,53,57,0.661505,TRUE,FALSE
005129,female,55,male,0.994195,54,58,1,FALSE,TRUE
005130,female,29,female,0.944653,32,36,0.203366,TRUE,FALSE
005137,male,29,male,0.999999,40,44,0.663716,TRUE,FALSE
005138,male,30,male,1,47,51,0.283291,TRUE,FALSE
005140,female,32,female,0.999802,30,34,0.345362,TRUE,TRUE
005141,male,48,male,0.999998,55,59,0.430359,TRUE,FALSE
005143,female,29,female,0.99972,18,22,1,TRUE,FALSE
005145,female,30,female,0.998595,31,35,0.335327,TRUE,FALSE
005146,female,40,female,0.978656,57,61,0.557873,TRUE,FALSE
005148,male,51,male,1,47,51,0.754403,TRUE,TRUE
005149,male,59,male,1,69,73,0.984787,TRUE,FALSE
005151,female,32,female,0.999643,43,47,0.6759,TRUE,FALSE
005153,male,56,male,1,63,67,0.863215,TRUE,FALSE
005154,male,35,male,0.999996,50,54,0.475526,TRUE,FALSE
005174,male,31,male,1,25,29,0.363986,TRUE,FALSE
005183,female,20,male,0.939819,23,27,0.177907,FALSE,FALSE
005210,male,20,male,0.999894,20,24,0.0928487,TRUE,TRUE
005211,male,22,male,0.999974,22,26,0.851999,TRUE,TRUE
005213,male,24,male,0.999995,30,34,0.729317,TRUE,FALSE
005215,male,22,male,0.999762,23,27,0.919611,TRUE,FALSE
005221,male,21,male,0.994225,23,27,0.348869,TRUE,FALSE
005223,male,22,female,0.982894,9,13,0.750548,FALSE,FALSE
005224,male,21,male,0.998688,14,18,0.931558,TRUE,FALSE
005225,female,19,female,0.999791,19,23,0.209489,TRUE,TRUE
005226,female,20,female,0.999784,13,17,1,TRUE,FALSE
005227,male,22,male,0.998933,34,38,0.138686,TRUE,FALSE
005228,male,23,male,0.99991,18,22,0.916464,TRUE,FALSE
005229,male,20,male,0.999305,17,21,0.546033,TRUE,TRUE
005231,male,19,female,0.800351,18,22,0.244096,FALSE,TRUE
005232,male,18,male,0.991387,10,14,0.284602,TRUE,FALSE
005234,male,22,female,0.999003,19,23,0.318208,FALSE,TRUE
005236,male,21,male,0.999998,15,19,0.548603,TRUE,FALSE
005237,male,22,male,0.998676,24,28,0.0223134,TRUE,FALSE
005238,male,25,male,0.932762,19,23,1,TRUE,FALSE
005240,male,18,male,0.998757,23,27,1,TRUE,FALSE
005243,male,21,male,0.999614,20,24,0.624105,TRUE,TRUE
005244,male,21,male,1,25,29,0.440021,TRUE,FALSE
005245,male,20,male,0.999984,19,23,0.503115,TRUE,TRUE
005246,male,20,male,0.998556,10,14,0.855078,TRUE,FALSE
005248,male,22,male,0.999553,24,28,1,TRUE,FALSE
005249,male,22,male,0.998784,16,20,1,TRUE,FALSE
005250,male,26,male,0.999995,22,26,1,TRUE,TRUE
005251,male,20,male,0.999896,21,25,0.566546,TRUE,FALSE
005252,male,21,male,0.999999,13,17,0.375506,TRUE,FALSE
005254,male,21,male,0.999979,14,18,1,TRUE,FALSE
005255,male,19,male,0.999943,15,19,0.743355,TRUE,TRUE
005256,male,22,male,1,23,27,0.426533,TRUE,FALSE
005257,male,22,male,0.99991,19,23,0.610013,TRUE,TRUE
005258,male,22,male,0.999962,31,35,0.485583,TRUE,FALSE
005259,male,23,male,0.999996,25,29,1,TRUE,FALSE
005260,male,25,male,0.999689,18,22,0.557905,TRUE,FALSE
005261,male,20,male,0.999995,23,27,0.581742,TRUE,FALSE
005262,male,20,male,0.999999,29,33,1,TRUE,FALSE
005263,male,20,male,0.999174,20,24,0.551712,TRUE,TRUE
005264,male,22,male,0.999816,20,24,0.587902,TRUE,TRUE
005265,male,22,male,0.999998,23,27,0.58948,TRUE,FALSE
005266,male,22,male,0.999988,24,28,0.02188,TRUE,FALSE
005267,male,21,male,1,30,34,0.219749,TRUE,FALSE
005268,male,21,male,0.900474,16,20,0.902707,TRUE,FALSE
005269,male,21,male,0.990758,25,29,0.204082,TRUE,FALSE
005270,male,20,male,0.999003,13,17,1,TRUE,FALSE
005271,male,20,male,0.999371,25,29,1,TRUE,FALSE
005272,male,20,male,0.999995,16,20,0.591895,TRUE,TRUE
005274,male,20,male,0.999979,16,20,0.540651,TRUE,TRUE
005275,male,23,male,0.999588,18,22,0.170141,TRUE,FALSE
005276,male,24,male,0.99708,13,17,0.487855,TRUE,FALSE
005277,male,23,male,0.999487,14,18,0.432334,TRUE,FALSE
005278,male,22,male,0.999993,23,27,0.651857,TRUE,FALSE
005280,male,21,male,0.999958,29,33,0.675275,TRUE,FALSE
005281,male,22,male,0.999991,15,19,0.788476,TRUE,FALSE
005282,male,19,male,1,23,27,0.65253,TRUE,FALSE
005283,male,22,male,0.999971,20,24,0.204549,TRUE,TRUE
005284,male,22,male,0.999872,16,20,0.826472,TRUE,FALSE
005285,male,22,male,0.999853,12,16,0.525865,TRUE,FALSE
005286,male,19,male,0.99998,26,30,0.951457,TRUE,FALSE
005287,male,22,male,0.998996,16,20,0.335056,TRUE,FALSE
005288,male,22,male,0.998383,15,19,0.777084,TRUE,FALSE
005291,male,51,male,1,60,64,0.952452,TRUE,FALSE
005292,female,40,female,0.855324,53,57,0.792004,TRUE,FALSE
005293,male,31,male,0.999997,28,32,0.506815,TRUE,TRUE
005294,male,56,male,1,54,58,0.413187,TRUE,TRUE
005295,male,29,male,0.982774,34,38,0.574134,TRUE,FALSE
005403,female,21,female,0.999967,22,26,0.332888,TRUE,FALSE
005404,female,25,female,0.996123,29,33,0.555125,TRUE,FALSE
005405,female,20,female,0.565052,9,13,0.940725,TRUE,FALSE
005406,male,24,male,0.999999,28,32,0.632667,TRUE,FALSE
005407,female,26,male,0.954954,21,25,0.602487,FALSE,FALSE
005408,male,28,male,0.939009,27,31,0.81354,TRUE,TRUE
005409,female,55,female,0.999653,68,72,1,TRUE,FALSE
005410,female,58,female,0.999818,63,67,0.276513,TRUE,FALSE
005411,female,56,female,0.999713,54,58,0.30571,TRUE,TRUE
005412,female,60,male,0.723677,66,70,0.72087,FALSE,FALSE
005414,female,22,female,0.999866,23,27,0.545111,TRUE,FALSE
005415,female,50,female,0.998666,51,55,0.840231,TRUE,FALSE
005416,female,48,male,0.992246,62,66,0.5467,FALSE,FALSE
005417,female,43,female,0.999444,65,69,0.458549,TRUE,FALSE
005418,male,60,male,0.999986,69,73,0.957831,TRUE,FALSE
005419,female,38,female,0.99996,53,57,0.670764,TRUE,FALSE
005420,female,48,male,0.615925,63,67,0.631909,FALSE,FALSE
